PERÍODO;UNIDADES;TOTAL;ID LOJA;;;;;;
21/11/2024;STUDIO 5;2781;116;;;;;;
21/11/2024;TORQUATO;4414;500;;;;;;
21/11/2024;IRANDUBA;1961;550;;;;;;
21/11/2024;JI-PARANÁ;2043;205;;;;;;
21/11/2024;PARINTINS;1902;590;;;;;;
21/11/2024;AMAZONAS SHOPPING;13740;106;;;;;;
21/11/2024;GRANDE CIRCULAR;4609;109;;;;;;
21/11/2024;CIDADE NOVA;5893;115;;;;;;
22/11/2024;AVENIDA - AUTOSSERVIÇO 01;818;103;;;;;;
22/11/2024;AVENIDA - AUTOSSERVIÇO 02;3643;103;;;;;;
22/11/2024;AVENIDA - AUTOSSERVIÇO 03;1805;103;;;;;;
22/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;988;103;;;;;;
22/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;7723;103;;;;;;
22/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3278;103;;;;;;
22/11/2024;AVENIDA - BALCÃO DE ENTREGAS;3239;103;;;;;;
22/11/2024;AVENIDA - ELETRÔNICO;6381;103;;;;;;
22/11/2024;AVENIDA - LINHA BRANCA ;2228;103;;;;;;
22/11/2024;AVENIDA - MOVEIS 2° PISO;2961;103;;;;;;
22/11/2024;AVENIDA - MOVEIS 3º PISO;419;103;;;;;;
22/11/2024;BOA VISTA SHOPPING;2419;701;;;;;;
22/11/2024;CAMAPUÃ;3722;118;;;;;;
22/11/2024;COARI;2038;591;;;;;;
22/11/2024;EDUCANDOS;1851;105;;;;;;
22/11/2024;ITACOATIARA;2060;510;;;;;;
22/11/2024;JATUARANA;2817;204;;;;;;
22/11/2024;MANACAPURU;2341;520;;;;;;
22/11/2024;MANAUARA;8212;119;;;;;;
22/11/2024;MATRIZ;5656;101;;;;;;
22/11/2024;MILLENNIUM;1595;117;;;;;;
22/11/2024;NOVA CIDADE;4856;121;;;;;;
22/11/2024;PONTA NEGRA;2257;114;;;;;;
22/11/2024;PONTA NEGRA SHOPPING;1514;120;;;;;;
22/11/2024;PORTO VELHO CENTRO;1816;201;;;;;;
22/11/2024;PORTO VELHO SHOPPING;2636;202;;;;;;
22/11/2024;RIO BRANCO SHOPPING;1574;401;;;;;;
22/11/2024;STUDIO 5;2605;116;;;;;;
22/11/2024;TORQUATO;4273;500;;;;;;
22/11/2024;IRANDUBA;1636;550;;;;;;
22/11/2024;JI-PARANÁ;827;205;;;;;;
22/11/2024;PARINTINS;1996;590;;;;;;
22/11/2024;AMAZONAS SHOPPING;14878;106;;;;;;
22/11/2024;GRANDE CIRCULAR;4683;109;;;;;;
22/11/2024;CIDADE NOVA;6355;115;;;;;;
23/11/2024;AVENIDA - AUTOSSERVIÇO 01;934;103;;;;;;
23/11/2024;AVENIDA - AUTOSSERVIÇO 02;3971;103;;;;;;
23/11/2024;AVENIDA - AUTOSSERVIÇO 03;2189;103;;;;;;
23/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;1064;103;;;;;;
23/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;9534;103;;;;;;
23/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;4216;103;;;;;;
23/11/2024;AVENIDA - BALCÃO DE ENTREGAS;3919;103;;;;;;
23/11/2024;AVENIDA - ELETRÔNICO;8878;103;;;;;;
23/11/2024;AVENIDA - LINHA BRANCA ;2797;103;;;;;;
23/11/2024;AVENIDA - MOVEIS 2° PISO;3707;103;;;;;;
23/11/2024;AVENIDA - MOVEIS 3º PISO;837;103;;;;;;
23/11/2024;BOA VISTA SHOPPING;3205;701;;;;;;
23/11/2024;CAMAPUÃ;4418;118;;;;;;
23/11/2024;COARI;1701;591;;;;;;
23/11/2024;EDUCANDOS;1996;105;;;;;;
23/11/2024;ITACOATIARA;2018;510;;;;;;
23/11/2024;JATUARANA;3790;204;;;;;;
23/11/2024;MANACAPURU;2128;520;;;;;;
23/11/2024;MANAUARA;9684;119;;;;;;
23/11/2024;MATRIZ;5157;101;;;;;;
23/11/2024;MILLENNIUM;1387;117;;;;;;
23/11/2024;NOVA CIDADE;4776;121;;;;;;
23/11/2024;PONTA NEGRA;2797;114;;;;;;
23/11/2024;PONTA NEGRA SHOPPING;1773;120;;;;;;
23/11/2024;PORTO VELHO CENTRO;1967;201;;;;;;
23/11/2024;PORTO VELHO SHOPPING;3605;202;;;;;;
23/11/2024;RIO BRANCO SHOPPING;2228;401;;;;;;
23/11/2024;STUDIO 5;3105;116;;;;;;
23/11/2024;TORQUATO;4984;500;;;;;;
23/11/2024;IRANDUBA;1810;550;;;;;;
23/11/2024;JI-PARANÁ;2082;205;;;;;;
23/11/2024;PARINTINS;1758;590;;;;;;
23/11/2024;AMAZONAS SHOPPING;16539;106;;;;;;
23/11/2024;GRANDE CIRCULAR;5844;109;;;;;;
23/11/2024;CIDADE NOVA;7631;115;;;;;;
24/11/2024;AVENIDA - AUTOSSERVIÇO 01;229;103;;;;;;
24/11/2024;AVENIDA - AUTOSSERVIÇO 02;1368;103;;;;;;
24/11/2024;AVENIDA - AUTOSSERVIÇO 03;622;103;;;;;;
24/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;333;103;;;;;;
24/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;2620;103;;;;;;
24/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;744;103;;;;;;
24/11/2024;AVENIDA - BALCÃO DE ENTREGAS;957;103;;;;;;
24/11/2024;AVENIDA - ELETRÔNICO;2874;103;;;;;;
24/11/2024;AVENIDA - LINHA BRANCA ;1091;103;;;;;;
24/11/2024;AVENIDA - MOVEIS 2° PISO;965;103;;;;;;
24/11/2024;AVENIDA - MOVEIS 3º PISO;208;103;;;;;;
24/11/2024;BOA VISTA SHOPPING;2620;701;;;;;;
24/11/2024;CAMAPUÃ;2463;118;;;;;;
24/11/2024;COARI;645;591;;;;;;
24/11/2024;EDUCANDOS;764;105;;;;;;
24/11/2024;ITACOATIARA;655;510;;;;;;
24/11/2024;JATUARANA;749;204;;;;;;
24/11/2024;MANACAPURU;766;520;;;;;;
24/11/2024;MANAUARA;6331;119;;;;;;
24/11/2024;MATRIZ;0;101;;;;;;
24/11/2024;MILLENNIUM;335;117;;;;;;
24/11/2024;NOVA CIDADE;2763;121;;;;;;
24/11/2024;PONTA NEGRA;1694;114;;;;;;
24/11/2024;PONTA NEGRA SHOPPING;1212;120;;;;;;
24/11/2024;PORTO VELHO CENTRO;0;201;;;;;;
24/11/2024;PORTO VELHO SHOPPING;2761;202;;;;;;
24/11/2024;RIO BRANCO SHOPPING;1788;401;;;;;;
24/11/2024;STUDIO 5;2543;116;;;;;;
24/11/2024;TORQUATO;2165;500;;;;;;
24/11/2024;IRANDUBA;996;550;;;;;;
24/11/2024;JI-PARANÁ;396;205;;;;;;
24/11/2024;PARINTINS;385;590;;;;;;
24/11/2024;AMAZONAS SHOPPING;11783;106;;;;;;
24/11/2024;GRANDE CIRCULAR;3822;109;;;;;;
24/11/2024;CIDADE NOVA;5435;115;;;;;;
25/11/2024;AVENIDA - AUTOSSERVIÇO 01;725;103;;;;;;
25/11/2024;AVENIDA - AUTOSSERVIÇO 02;2007;103;;;;;;
25/11/2024;AVENIDA - AUTOSSERVIÇO 03;1283;103;;;;;;
25/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;768;103;;;;;;
25/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;7294;103;;;;;;
25/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3210;103;;;;;;
25/11/2024;AVENIDA - BALCÃO DE ENTREGAS;3269;103;;;;;;
25/11/2024;AVENIDA - ELETRÔNICO;6859;103;;;;;;
25/11/2024;AVENIDA - LINHA BRANCA ;2013;103;;;;;;
25/11/2024;AVENIDA - MOVEIS 2° PISO;1969;103;;;;;;
25/11/2024;AVENIDA - MOVEIS 3º PISO;414;103;;;;;;
25/11/2024;BOA VISTA SHOPPING;2249;701;;;;;;
25/11/2024;CAMAPUÃ;3874;118;;;;;;
25/11/2024;COARI;2037;591;;;;;;
25/11/2024;EDUCANDOS;1900;105;;;;;;
25/11/2024;ITACOATIARA;2332;510;;;;;;
25/11/2024;JATUARANA;3034;204;;;;;;
25/11/2024;MANACAPURU;2578;520;;;;;;
25/11/2024;MANAUARA;7317;119;;;;;;
25/11/2024;MATRIZ;5865;101;;;;;;
25/11/2024;MILLENNIUM;1641;117;;;;;;
25/11/2024;NOVA CIDADE;4701;121;;;;;;
25/11/2024;PONTA NEGRA;2292;114;;;;;;
25/11/2024;PONTA NEGRA SHOPPING;1243;120;;;;;;
25/11/2024;PORTO VELHO CENTRO;1781;201;;;;;;
25/11/2024;PORTO VELHO SHOPPING;2384;202;;;;;;
25/11/2024;RIO BRANCO SHOPPING;1464;401;;;;;;
25/11/2024;STUDIO 5;2336;116;;;;;;
25/11/2024;TORQUATO;4210;500;;;;;;
25/11/2024;IRANDUBA;1901;550;;;;;;
25/11/2024;JI-PARANÁ;2170;205;;;;;;
25/11/2024;PARINTINS;2038;590;;;;;;
25/11/2024;AMAZONAS SHOPPING;13961;106;;;;;;
25/11/2024;GRANDE CIRCULAR;4525;109;;;;;;
25/11/2024;CIDADE NOVA;5926;115;;;;;;
26/11/2024;AVENIDA - AUTOSSERVIÇO 01;770;103;;;;;;
26/11/2024;AVENIDA - AUTOSSERVIÇO 02;2107;103;;;;;;
26/11/2024;AVENIDA - AUTOSSERVIÇO 03;1494;103;;;;;;
26/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;727;103;;;;;;
26/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;7132;103;;;;;;
26/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3433;103;;;;;;
26/11/2024;AVENIDA - BALCÃO DE ENTREGAS;2995;103;;;;;;
26/11/2024;AVENIDA - ELETRÔNICO;6538;103;;;;;;
26/11/2024;AVENIDA - LINHA BRANCA ;2067;103;;;;;;
26/11/2024;AVENIDA - MOVEIS 2° PISO;2193;103;;;;;;
26/11/2024;AVENIDA - MOVEIS 3º PISO;460;103;;;;;;
26/11/2024;BOA VISTA SHOPPING;2133;701;;;;;;
26/11/2024;CAMAPUÃ;3459;118;;;;;;
26/11/2024;COARI;1920;591;;;;;;
26/11/2024;EDUCANDOS;1639;105;;;;;;
26/11/2024;ITACOATIARA;2174;510;;;;;;
26/11/2024;JATUARANA;2947;204;;;;;;
26/11/2024;MANACAPURU;2095;520;;;;;;
26/11/2024;MANAUARA;7728;119;;;;;;
26/11/2024;MATRIZ;5212;101;;;;;;
26/11/2024;MILLENNIUM;1624;117;;;;;;
26/11/2024;NOVA CIDADE;4399;121;;;;;;
26/11/2024;PONTA NEGRA;2160;114;;;;;;
26/11/2024;PONTA NEGRA SHOPPING;1458;120;;;;;;
26/11/2024;PORTO VELHO CENTRO;1860;201;;;;;;
26/11/2024;PORTO VELHO SHOPPING;2501;202;;;;;;
26/11/2024;RIO BRANCO SHOPPING;1261;401;;;;;;
26/11/2024;STUDIO 5;2528;116;;;;;;
26/11/2024;TORQUATO;4252;500;;;;;;
26/11/2024;IRANDUBA;1670;550;;;;;;
26/11/2024;JI-PARANÁ;1858;205;;;;;;
26/11/2024;PARINTINS;1610;590;;;;;;
26/11/2024;AMAZONAS SHOPPING;13677;106;;;;;;
26/11/2024;GRANDE CIRCULAR;4072;109;;;;;;
26/11/2024;CIDADE NOVA;5766;115;;;;;;
27/11/2024;AVENIDA - AUTOSSERVIÇO 01;716;103;;;;;;
27/11/2024;AVENIDA - AUTOSSERVIÇO 02;2887;103;;;;;;
27/11/2024;AVENIDA - AUTOSSERVIÇO 03;1645;103;;;;;;
27/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;758;103;;;;;;
27/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;7705;103;;;;;;
27/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3509;103;;;;;;
27/11/2024;AVENIDA - BALCÃO DE ENTREGAS;3005;103;;;;;;
27/11/2024;AVENIDA - ELETRÔNICO;6368;103;;;;;;
27/11/2024;AVENIDA - LINHA BRANCA ;1982;103;;;;;;
27/11/2024;AVENIDA - MOVEIS 2° PISO;2322;103;;;;;;
27/11/2024;AVENIDA - MOVEIS 3º PISO;448;103;;;;;;
27/11/2024;BOA VISTA SHOPPING;2558;701;;;;;;
27/11/2024;CAMAPUÃ;3412;118;;;;;;
27/11/2024;COARI;1779;591;;;;;;
27/11/2024;EDUCANDOS;1784;105;;;;;;
27/11/2024;ITACOATIARA;2167;510;;;;;;
27/11/2024;JATUARANA;2798;204;;;;;;
27/11/2024;MANACAPURU;2269;520;;;;;;
27/11/2024;MANAUARA;7345;119;;;;;;
27/11/2024;MATRIZ;5163;101;;;;;;
27/11/2024;MILLENNIUM;1494;117;;;;;;
27/11/2024;NOVA CIDADE;4730;121;;;;;;
27/11/2024;PONTA NEGRA;2347;114;;;;;;
27/11/2024;PONTA NEGRA SHOPPING;1508;120;;;;;;
27/11/2024;PORTO VELHO CENTRO;2048;201;;;;;;
27/11/2024;PORTO VELHO SHOPPING;2601;202;;;;;;
27/11/2024;RIO BRANCO SHOPPING;1578;401;;;;;;
27/11/2024;STUDIO 5;2566;116;;;;;;
27/11/2024;TORQUATO;4376;500;;;;;;
27/11/2024;IRANDUBA;1755;550;;;;;;
27/11/2024;JI-PARANÁ;2166;205;;;;;;
27/11/2024;PARINTINS;1577;590;;;;;;
27/11/2024;AMAZONAS SHOPPING;14255;106;;;;;;
27/11/2024;GRANDE CIRCULAR;3205;109;;;;;;
27/11/2024;CIDADE NOVA;6328;115;;;;;;
28/11/2024;AVENIDA - AUTOSSERVIÇO 01;860;103;;;;;;
28/11/2024;AVENIDA - AUTOSSERVIÇO 02;2978;103;;;;;;
28/11/2024;AVENIDA - AUTOSSERVIÇO 03;1753;103;;;;;;
28/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;963;103;;;;;;
28/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;8684;103;;;;;;
28/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3594;103;;;;;;
28/11/2024;AVENIDA - BALCÃO DE ENTREGAS;3702;103;;;;;;
28/11/2024;AVENIDA - ELETRÔNICO;7034;103;;;;;;
28/11/2024;AVENIDA - LINHA BRANCA ;2215;103;;;;;;
28/11/2024;AVENIDA - MOVEIS 2° PISO;2794;103;;;;;;
28/11/2024;AVENIDA - MOVEIS 3º PISO;736;103;;;;;;
28/11/2024;BOA VISTA SHOPPING;3077;701;;;;;;
28/11/2024;CAMAPUÃ;3887;118;;;;;;
28/11/2024;COARI;1942;591;;;;;;
28/11/2024;EDUCANDOS;1766;105;;;;;;
28/11/2024;ITACOATIARA;2696;510;;;;;;
28/11/2024;JATUARANA;2890;204;;;;;;
28/11/2024;MANACAPURU;2532;520;;;;;;
28/11/2024;MANAUARA;8301;119;;;;;;
28/11/2024;MATRIZ;5531;101;;;;;;
28/11/2024;MILLENNIUM;1712;117;;;;;;
28/11/2024;NOVA CIDADE;5220;121;;;;;;
28/11/2024;PONTA NEGRA;2741;114;;;;;;
28/11/2024;PONTA NEGRA SHOPPING;1782;120;;;;;;
28/11/2024;PORTO VELHO CENTRO;2095;201;;;;;;
28/11/2024;PORTO VELHO SHOPPING;3756;202;;;;;;
28/11/2024;RIO BRANCO SHOPPING;1837;401;;;;;;
28/11/2024;STUDIO 5;2921;116;;;;;;
28/11/2024;TORQUATO;4598;500;;;;;;
28/11/2024;IRANDUBA;1748;550;;;;;;
28/11/2024;JI-PARANÁ;2383;205;;;;;;
28/11/2024;PARINTINS;1908;590;;;;;;
28/11/2024;AMAZONAS SHOPPING;17495;106;;;;;;
28/11/2024;GRANDE CIRCULAR;1589;109;;;;;;
28/11/2024;CIDADE NOVA;7406;115;;;;;;
29/11/2024;AVENIDA - AUTOSSERVIÇO 01;1354;103;;;;;;
29/11/2024;AVENIDA - AUTOSSERVIÇO 02;4112;103;;;;;;
29/11/2024;AVENIDA - AUTOSSERVIÇO 03;2361;103;;;;;;
29/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;1305;103;;;;;;
29/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;12490;103;;;;;;
29/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;5174;103;;;;;;
29/11/2024;AVENIDA - BALCÃO DE ENTREGAS;4755;103;;;;;;
29/11/2024;AVENIDA - ELETRÔNICO;9587;103;;;;;;
29/11/2024;AVENIDA - LINHA BRANCA ;3310;103;;;;;;
29/11/2024;AVENIDA - MOVEIS 2° PISO;3901;103;;;;;;
29/11/2024;AVENIDA - MOVEIS 3º PISO;736;103;;;;;;
29/11/2024;BOA VISTA SHOPPING;3706;701;;;;;;
29/11/2024;CAMAPUÃ;5240;118;;;;;;
29/11/2024;COARI;2612;591;;;;;;
29/11/2024;EDUCANDOS;2261;105;;;;;;
29/11/2024;ITACOATIARA;3308;510;;;;;;
29/11/2024;JATUARANA;3957;204;;;;;;
29/11/2024;MANACAPURU;2923;520;;;;;;
29/11/2024;MANAUARA;11159;119;;;;;;
29/11/2024;MATRIZ;6613;101;;;;;;
29/11/2024;MILLENNIUM;2122;117;;;;;;
29/11/2024;NOVA CIDADE;5975;121;;;;;;
29/11/2024;PONTA NEGRA;3573;114;;;;;;
29/11/2024;PONTA NEGRA SHOPPING;2433;120;;;;;;
29/11/2024;PORTO VELHO CENTRO;2998;201;;;;;;
29/11/2024;PORTO VELHO SHOPPING;4865;202;;;;;;
29/11/2024;RIO BRANCO SHOPPING;3443;401;;;;;;
29/11/2024;STUDIO 5;4477;116;;;;;;
29/11/2024;TORQUATO;5415;500;;;;;;
29/11/2024;IRANDUBA;2656;550;;;;;;
29/11/2024;JI-PARANÁ;2349;205;;;;;;
29/11/2024;PARINTINS;2136;590;;;;;;
29/11/2024;AMAZONAS SHOPPING;25308;106;;;;;;
29/11/2024;GRANDE CIRCULAR;2077;109;;;;;;
29/11/2024;CIDADE NOVA;10686;115;;;;;;
30/11/2024;AVENIDA - AUTOSSERVIÇO 01;1492;103;;;;;;
30/11/2024;AVENIDA - AUTOSSERVIÇO 02;7005;103;;;;;;
30/11/2024;AVENIDA - AUTOSSERVIÇO 03;3329;103;;;;;;
30/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;1730;103;;;;;;
30/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;15997;103;;;;;;
30/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;5899;103;;;;;;
30/11/2024;AVENIDA - BALCÃO DE ENTREGAS;6332;103;;;;;;
30/11/2024;AVENIDA - ELETRÔNICO;13076;103;;;;;;
30/11/2024;AVENIDA - LINHA BRANCA ;3807;103;;;;;;
30/11/2024;AVENIDA - MOVEIS 2° PISO;5545;103;;;;;;
30/11/2024;AVENIDA - MOVEIS 3º PISO;1606;103;;;;;;
30/11/2024;BOA VISTA SHOPPING;4239;701;;;;;;
30/11/2024;CAMAPUÃ;6797;118;;;;;;
30/11/2024;COARI;3037;591;;;;;;
30/11/2024;EDUCANDOS;2114;105;;;;;;
30/11/2024;ITACOATIARA;4047;510;;;;;;
30/11/2024;JATUARANA;4478;204;;;;;;
30/11/2024;MANACAPURU;2621;520;;;;;;
30/11/2024;MANAUARA;11019;119;;;;;;
30/11/2024;MATRIZ;6215;101;;;;;;
30/11/2024;MILLENNIUM;1775;117;;;;;;
30/11/2024;NOVA CIDADE;5978;121;;;;;;
30/11/2024;PONTA NEGRA;4199;114;;;;;;
30/11/2024;PONTA NEGRA SHOPPING;2779;120;;;;;;
30/11/2024;PORTO VELHO CENTRO;2739;201;;;;;;
30/11/2024;PORTO VELHO SHOPPING;5698;202;;;;;;
30/11/2024;RIO BRANCO SHOPPING;3534;401;;;;;;
30/11/2024;STUDIO 5;4131;116;;;;;;
30/11/2024;TORQUATO;6509;500;;;;;;
30/11/2024;IRANDUBA;2516;550;;;;;;
30/11/2024;JI-PARANÁ;2169;205;;;;;;
30/11/2024;PARINTINS;2280;590;;;;;;
30/11/2024;AMAZONAS SHOPPING;26126;106;;;;;;
30/11/2024;GRANDE CIRCULAR;2471;109;;;;;;
30/11/2024;CIDADE NOVA;11143;115;;;;;;
01/12/2024;AVENIDA - AUTOSSERVIÇO 01;362;103;;;;;;
01/12/2024;AVENIDA - AUTOSSERVIÇO 02;1364;103;;;;;;
01/12/2024;AVENIDA - AUTOSSERVIÇO 03;716;103;;;;;;
01/12/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;439;103;;;;;;
01/12/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;3683;103;;;;;;
01/12/2024;AVENIDA - JOAQUIM SARMENTO LOJA;1091;103;;;;;;
01/12/2024;AVENIDA - BALCÃO DE ENTREGAS;1461;103;;;;;;
01/12/2024;AVENIDA - ELETRÔNICO;3762;103;;;;;;
01/12/2024;AVENIDA - LINHA BRANCA ;1365;103;;;;;;
01/12/2024;AVENIDA - MOVEIS 2° PISO;1257;103;;;;;;
01/12/2024;AVENIDA - MOVEIS 3º PISO;222;103;;;;;;
01/12/2024;BOA VISTA SHOPPING;3475;701;;;;;;
01/12/2024;CAMAPUÃ;2850;118;;;;;;
01/12/2024;COARI;759;591;;;;;;
01/12/2024;EDUCANDOS;814;105;;;;;;
01/12/2024;ITACOATIARA;886;510;;;;;;
01/12/2024;JATUARANA;1160;204;;;;;;
01/12/2024;MANACAPURU;744;520;;;;;;
01/12/2024;MANAUARA;7521;119;;;;;;
01/12/2024;MATRIZ;0;101;;;;;;
01/12/2024;MILLENNIUM;468;117;;;;;;
01/12/2024;NOVA CIDADE;3406;121;;;;;;
01/12/2024;PONTA NEGRA;2368;114;;;;;;
01/12/2024;PONTA NEGRA SHOPPING;1833;120;;;;;;
01/12/2024;PORTO VELHO CENTRO;0;201;;;;;;
01/12/2024;PORTO VELHO SHOPPING;4572;202;;;;;;
01/12/2024;RIO BRANCO SHOPPING;2452;401;;;;;;
01/12/2024;STUDIO 5;2296;116;;;;;;
01/12/2024;TORQUATO;2295;500;;;;;;
01/12/2024;IRANDUBA;835;550;;;;;;
01/12/2024;JI-PARANÁ;376;205;;;;;;
01/12/2024;PARINTINS;611;590;;;;;;
02/12/2024;AMAZONAS SHOPPING;16415;106;;;;;;
02/12/2024;GRANDE CIRCULAR;1634;109;;;;;;
02/12/2024;CIDADE NOVA;7041;115;;;;;;
02/12/2024;AVENIDA - AUTOSSERVIÇO 01;946;103;;;;;;
02/12/2024;AVENIDA - AUTOSSERVIÇO 02;3502;103;;;;;;
02/12/2024;AVENIDA - AUTOSSERVIÇO 03;1711;103;;;;;;
02/12/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;1107;103;;;;;;
02/12/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;10352;103;;;;;;
02/12/2024;AVENIDA - JOAQUIM SARMENTO LOJA;4189;103;;;;;;
02/12/2024;AVENIDA - BALCÃO DE ENTREGAS;3794;103;;;;;;
02/12/2024;AVENIDA - ELETRÔNICO;8865;103;;;;;;
02/12/2024;AVENIDA - LINHA BRANCA ;3587;103;;;;;;
02/12/2024;AVENIDA - MOVEIS 2° PISO;3483;103;;;;;;
02/12/2024;AVENIDA - MOVEIS 3º PISO;833;103;;;;;;
02/12/2024;BOA VISTA SHOPPING;2976;701;;;;;;
02/12/2024;CAMAPUÃ;4358;118;;;;;;
02/12/2024;COARI;2061;591;;;;;;
02/12/2024;EDUCANDOS;2114;105;;;;;;
02/12/2024;ITACOATIARA;3422;510;;;;;;
02/12/2024;JATUARANA;4132;204;;;;;;
02/12/2024;MANACAPURU;2791;520;;;;;;
02/12/2024;MANAUARA;8875;119;;;;;;
02/12/2024;MATRIZ;6200;101;;;;;;
02/12/2024;MILLENNIUM;1987;117;;;;;;
02/12/2024;NOVA CIDADE;5636;121;;;;;;
02/12/2024;PONTA NEGRA;2923;114;;;;;;
02/12/2024;PONTA NEGRA SHOPPING;1726;120;;;;;;
02/12/2024;PORTO VELHO CENTRO;2831;201;;;;;;
02/12/2024;PORTO VELHO SHOPPING;3400;202;;;;;;
02/12/2024;RIO BRANCO SHOPPING;2182;401;;;;;;
02/12/2024;STUDIO 5;3208;116;;;;;;
02/12/2024;TORQUATO;4856;500;;;;;;
02/12/2024;IRANDUBA;2294;550;;;;;;
02/12/2024;JI-PARANÁ;2169;205;;;;;;
02/12/2024;PARINTINS;2625;590;;;;;;
02/12/2024;AMAZONAS SHOPPING;18183;106;;;;;;
02/12/2024;GRANDE CIRCULAR;1812;109;;;;;;
02/12/2024;CIDADE NOVA;7614;115;;;;;;
03/12/2024;AVENIDA - AUTOSSERVIÇO 01;846;103;;;;;;
03/12/2024;AVENIDA - AUTOSSERVIÇO 02;3221;103;;;;;;
03/12/2024;AVENIDA - AUTOSSERVIÇO 03;1872;103;;;;;;
03/12/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;1040;103;;;;;;
03/12/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;9521;103;;;;;;
03/12/2024;AVENIDA - JOAQUIM SARMENTO LOJA;4208;103;;;;;;
03/12/2024;AVENIDA - BALCÃO DE ENTREGAS;3524;103;;;;;;
03/12/2024;AVENIDA - ELETRÔNICO;8123;103;;;;;;
03/12/2024;AVENIDA - LINHA BRANCA ;3548;103;;;;;;
03/12/2024;AVENIDA - MOVEIS 2° PISO;3720;103;;;;;;
03/12/2024;AVENIDA - MOVEIS 3º PISO;930;103;;;;;;
03/12/2024;BOA VISTA SHOPPING;2701;701;;;;;;
03/12/2024;CAMAPUÃ;4154;118;;;;;;
03/12/2024;COARI;2020;591;;;;;;
03/12/2024;EDUCANDOS;1846;105;;;;;;
03/12/2024;ITACOATIARA;2624;510;;;;;;
03/12/2024;JATUARANA;4125;204;;;;;;
03/12/2024;MANACAPURU;3044;520;;;;;;
03/12/2024;MANAUARA;8273;119;;;;;;
03/12/2024;MATRIZ;6189;101;;;;;;
03/12/2024;MILLENNIUM;1810;117;;;;;;
03/12/2024;NOVA CIDADE;5101;121;;;;;;
03/12/2024;PONTA NEGRA;2745;114;;;;;;
03/12/2024;PONTA NEGRA SHOPPING;1587;120;;;;;;
03/12/2024;PORTO VELHO CENTRO;2607;201;;;;;;
03/12/2024;PORTO VELHO SHOPPING;2246;202;;;;;;
03/12/2024;RIO BRANCO SHOPPING;2089;401;;;;;;
03/12/2024;STUDIO 5;2798;116;;;;;;
03/12/2024;TORQUATO;4044;500;;;;;;
03/12/2024;IRANDUBA;0;550;;;;;;
03/12/2024;JI-PARANÁ;2131;205;;;;;;
03/12/2024;PARINTINS;1912;590;;;;;;
03/12/2024;AMAZONAS SHOPPING;15780;106;;;;;;
03/12/2024;GRANDE CIRCULAR;1710;109;;;;;;
03/12/2024;CIDADE NOVA;7288;115;;;;;;
04/12/2024;AVENIDA - AUTOSSERVIÇO 01;749;103;;;;;;
04/12/2024;AVENIDA - AUTOSSERVIÇO 02;3458;103;;;;;;
04/12/2024;AVENIDA - AUTOSSERVIÇO 03;1909;103;;;;;;
04/12/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;972;103;;;;;;
04/12/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;8899;103;;;;;;
04/12/2024;AVENIDA - JOAQUIM SARMENTO LOJA;4056;103;;;;;;
04/12/2024;AVENIDA - BALCÃO DE ENTREGAS;3413;103;;;;;;
04/12/2024;AVENIDA - ELETRÔNICO;7896;103;;;;;;
04/12/2024;AVENIDA - LINHA BRANCA ;2960;103;;;;;;
04/12/2024;AVENIDA - MOVEIS 2° PISO;3201;103;;;;;;
